"area_swept_ha_der","date_dim$year","date_yyyymmdd","depth_hi_prec_m","door_width_m_der","fluorescence_at_surface_mg_per_m3_der","invertebrate_weight_kg","latitude_dd","leg","longitude_dd","net_height_m_der","net_width_m_der","nonspecific_organics_weight_kg","o2_at_gear_ml_per_l_der","pass","performance","project","salinity_at_gear_psu_der","sampling_end_hhmmss","sampling_start_hhmmss","target_station_design_dim$stn_invalid_for_trawl_date_whid","temperature_at_gear_c_der","temperature_at_surface_c_der","trawl_id","turbidity_ntu_der","vertebrate_weight_kg","vessel"
"1.306492185383","2009","20090823","82.3908","29.1000","","13.630","44.28027778","1","-124.33222222","5.7640","12.4487","","0.6800","2","Satisfactory","Hypoxia Study","33.8075","175838","174414","0","7.5801","","200907008008","","52.200","Excalibur"
"1.811605651848","2010","20100712","307.7644","33.7900","","1390.247","34.21166667","5","-119.76527778","3.5485","12.5154","49.275","0.6096","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1527","191349","185025","0","8.3425","","201003010158","","20.829","Ms. Julie"
"","2009","20090823","72.4812","","","","44.51666667","1","-124.25638889","","","","0.7219","2","Satisfactory","Hypoxia Study","33.8273","080403","080253","0","7.5604","","200907008023","","","Excalibur"
"","2009","20090823","67.3579","","","","44.44694444","1","-124.28694444","","","","0.7282","2","Satisfactory","Hypoxia Study","33.8149","095422","095256","0","7.5835","","200907008024","","","Excalibur"
"","2009","20090823","65.6989","","","","44.37472222","1","-124.28694444","","","","0.9533","2","Satisfactory","Hypoxia Study","33.8019","114000","113834","0","7.6299","","200907008025","","","Excalibur"
"","2009","20090823","78.9436","","","","44.34250000","1","-124.35944444","","","","0.5569","2","Satisfactory","Hypoxia Study","33.8597","131358","131224","0","7.6661","","200907008026","","","Excalibur"
"","2009","20090823","68.8782","","","","44.31277778","1","-124.26944444","","","","0.7506","2","Satisfactory","Hypoxia Study","33.8247","145124","145048","0","7.7209","","200907008027","","","Excalibur"
"","2009","20090823","78.4191","","","","44.27750000","1","-124.32500000","","","","0.7775","2","Satisfactory","Hypoxia Study","33.8149","153546","153423","0","7.6069","","200907008028","","","Excalibur"
"","2009","20090823","59.1840","","","","44.27638889","1","-124.21833333","","","","1.8329","2","Satisfactory","Hypoxia Study","33.7853","162010","161858","0","7.9624","","200907008029","","","Excalibur"
"","2009","20090823","48.7981","","","","44.27694444","1","-124.17694444","","","","1.6718","2","Satisfactory","Hypoxia Study","33.7680","164142","164024","0","7.9991","","200907008030","","","Excalibur"
"","2009","20090824","70.3299","","","","44.75611111","1","-124.21805556","","","","1.1904","2","Satisfactory","Hypoxia Study","33.8129","080917","080814","0","7.6387","","200907008036","","","Excalibur"
"","2009","20090824","76.8798","","","","44.75583333","1","-124.24111111","","","","1.3201","2","Satisfactory","Hypoxia Study","33.8135","082648","082526","0","7.6217","","200907008037","","","Excalibur"
"","2009","20090824","79.3350","","","","44.71222222","1","-124.28972222","","","","2.1623","2","Satisfactory","Hypoxia Study","33.7851","090932","090823","0","7.7482","","200907008038","","","Excalibur"
"","2009","20090824","76.5087","","","","44.64777778","1","-124.28888889","","","","1.9247","2","Satisfactory","Hypoxia Study","33.7756","101008","100856","0","7.7296","","200907008039","","","Excalibur"
"","2009","20090824","77.2016","","","","44.58527778","1","-124.32694444","","","","1.5601","2","Satisfactory","Hypoxia Study","33.7766","105153","105031","0","7.7074","","200907008040","","","Excalibur"
"","2009","20090824","78.5130","","","","44.50972222","1","-124.29861111","","","","0.9011","2","Satisfactory","Hypoxia Study","33.8107","114308","114114","0","7.6765","","200907008041","","","Excalibur"
"","2009","20090824","75.6266","","","","44.47750000","1","-124.30277778","","","","0.9133","2","Satisfactory","Hypoxia Study","33.8138","120846","120746","0","7.6498","","200907008042","","","Excalibur"
"","2009","20090824","71.8167","","","","44.44638889","1","-124.33527778","","","","0.7235","2","Satisfactory","Hypoxia Study","33.8262","133224","133042","0","7.5825","","200907008043","","","Excalibur"
"","2009","20090824","76.9632","","","","44.30194444","1","-124.34916667","","","","0.7590","2","Satisfactory","Hypoxia Study","33.8152","155906","155748","0","7.6005","","200907008044","","","Excalibur"
"","2009","20090824","77.7935","","","","44.34277778","1","-124.36083333","","","","0.7809","2","Satisfactory","Hypoxia Study","33.8127","170313","170155","0","7.5999","","200907008045","","","Excalibur"
"","2011","20110903","94.5364","","","","44.76638889","1","-124.25972222","","","","0.6228","2","Satisfactory","Hypoxia Study","33.9075","073605","073456","0","7.3126","","201107008044","","","Excalibur"
"1.360408062855","2009","20090822","65.3915","34.3100","","100.490","44.69138889","1","-124.17277778","5.6152","11.9739","","0.8667","2","Satisfactory","Hypoxia Study","33.7955","182255","180831","0","7.7115","","200907008002","","26.380","Excalibur"
"1.258720930404","2009","20090605","62.1381","35.9700","","36.950","44.59111111","1","-124.20805556","5.4576","11.8101","","","1","Satisfactory","Video Study","","183338","181950","0","7.2847","","200905010004","","163.080","Ms. Julie"
"1.206935083800","2009","20090605","82.1850","37.2700","","7.150","44.57833333","1","-124.33722222","5.6435","11.8575","","1.2699","1","Satisfactory","Video Study","33.9630","200236","194824","0","6.7871","","200905010005","","82.650","Ms. Julie"
"1.160314147620","2009","20090606","79.0753","36.0300","","7.810","44.54972222","1","-124.34722222","5.8560","11.3994","","1.1837","1","Satisfactory","Video Study","33.9666","091834","090352","0","6.7669","","200905010006","","74.220","Ms. Julie"
"1.155551034656","2009","20090606","66.8064","34.0700","","9.900","44.56750000","1","-124.37444444","5.1836","11.2544","","","1","Satisfactory","Video Study","","120040","114616","0","7.0211","","200905010007","","396.390","Ms. Julie"
"1.291987295104","2009","20090606","233.1266","43.8900","","49.270","44.51388889","1","-124.65527778","4.7050","13.2968","","1.2965","1","Satisfactory","Video Study","34.0143","143605","142223","0","6.6860","","200905010008","","510.910","Ms. Julie"
"1.820499807788","2009","20090826","354.1554","49.4000","","21.130","44.99305556","1","-124.48166667","4.9184","14.7431","6.060","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","071915","070027","0","6.2226","","200903018001","","182.650","Raven"
"1.879222756220","2010","20100622","344.2507","45.1600","","10.880","40.77250000","3","-124.50500000","3.3766","14.3348","","0.7787","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1337","065923","064205","0","6.0101","","201003010101","","507.710","Ms. Julie"
"2.299680718125","2010","20100717","271.0143","46.2400","","213.804","32.67583333","5","-117.38000000","4.2437","14.5875","","0.7734","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2142","181827","175639","0","8.7150","","201003010181","","58.652","Ms. Julie"
"1.906687091584","2010","20100718","860.4196","38.2800","","19.823","32.87555556","5","-118.19972222","4.9055","14.1632","8.385","0.3294","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4155","122527","115633","0","4.5554","","201003010183","","80.070","Ms. Julie"
"2.191588357168","2010","20100718","417.0650","41.3600","","15.427","32.69388889","5","-118.39694444","5.2118","13.7872","","0.5312","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2372","154231","151613","0","6.7869","","201003010184","","154.060","Ms. Julie"
"1.972126607948","2010","20100719","342.0106","40.9300","","135.084","33.61777778","5","-119.97638889","4.3531","13.8929","","0.7017","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2228","070021","063927","0","7.3058","","201003010185","","400.398","Ms. Julie"
"1.983484837992","2010","20100719","791.4503","46.9100","","100.941","33.74972222","5","-120.20194444","4.1415","14.8622","2.379","0.3157","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.3871","112612","110418","0","4.7081","","201003010186","","175.010","Ms. Julie"
"1.919803662000","2010","20100719","670.8665","47.3700","","88.736","33.83972222","5","-120.39055556","4.4967","15.0750","0.958","0.2830","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.3488","140101","134301","0","5.1061","","201003010187","","90.020","Ms. Julie"
"2.356552182564","2010","20100720","402.1796","41.2400","","1146.321","34.98222222","5","-120.98916667","3.1986","14.2731","15.397","0.6116","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1955","064332","061920","0","6.6697","","201003010188","","167.580","Ms. Julie"
"1.999556961600","2010","20100720","171.2961","45.1600","","258.438","35.06694444","5","-120.89055556","4.2490","15.1800","","0.9749","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1098","090310","084316","0","8.8241","","201003010189","","261.410","Ms. Julie"
"2.021221951728","2010","20100720","212.4826","43.2900","","129.079","35.07250000","5","-120.91500000","4.0824","13.7652","","0.9788","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1413","122221","120127","0","8.4693","","201003010190","","994.736","Ms. Julie"
"1.543050470208","2009","20090606","229.3285","42.9200","","99.360","44.50777778","1","-124.69138889","3.3177","13.0624","","1.2447","1","Satisfactory","Video Study","34.0109","162807","161319","0","6.6736","","200905010009","","1174.120","Ms. Julie"
"1.254366553739","2009","20090606","197.0998","45.5800","","45.910","44.49638889","1","-124.71750000","3.2164","13.4759","","1.3873","1","Satisfactory","Video Study","33.9586","184224","182718","0","6.9774","","200905010010","","300.500","Ms. Julie"
"1.449710646849","2009","20090606","225.3596","41.7000","","90.230","44.50944444","1","-124.69000000","4.9277","12.0597","","","1","Satisfactory","Video Study","","204036","202436","0","6.9023","","200905010011","","413.800","Ms. Julie"
"1.251656829618","2009","20090607","63.5002","36.2700","","66.700","44.54194444","1","-124.21027778","5.1141","12.0237","","1.2808","1","Satisfactory","Video Study","33.8823","065620","064256","0","7.1942","","200905010012","","137.410","Ms. Julie"
"1.292056070048","2009","20090607","61.6348","38.2600","","2126.130","44.57555556","1","-124.21305556","5.1156","12.1276","","1.1818","1","Satisfactory","Video Study","33.8741","084919","083507","0","7.2342","","200905010013","","78.200","Ms. Julie"
"1.125058599972","2009","20090607","73.7181","34.9600","","160.720","44.58083333","1","-124.23361111","5.3088","11.6626","","1.1609","1","Satisfactory","Video Study","33.8869","120429","115047","0","7.1853","","200905010014","","142.500","Ms. Julie"
"1.176289826306","2009","20090607","82.2418","36.3800","","16.760","44.58083333","1","-124.34972222","5.3161","11.8006","","1.1602","1","Satisfactory","Video Study","33.9485","133507","132113","0","6.8428","","200905010015","","120.080","Ms. Julie"
"1.944548309200","2010","20100702","117.1973","41.9200","","58.540","37.13416667","4","-122.65833333","5.0439","13.3700","","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","062145","060239","0","8.7610","","201003017122","","196.100","Noahs Ark"
"2.055605188302","2010","20100702","658.6523","48.1700","","74.020","37.07444444","4","-122.82055556","4.6523","14.6226","","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","083932","081920","0","4.8375","","201003017123","","517.940","Noahs Ark"
"1.854974950486","2010","20100702","837.9871","47.0100","","57.850","37.04083333","4","-122.82527778","4.4000","14.2222","","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","111419","105525","0","4.5781","","201003017124","","475.790","Noahs Ark"
"1.044915309123","2009","20090607","69.9545","34.6200","","8.140","44.56972222","1","-124.36805556","5.7640","11.2421","","1.1732","1","Satisfactory","Video Study","33.9443","145503","144121","0","6.8582","","200905010016","","42.990","Ms. Julie"
"1.365801851953","2009","20090607","194.7076","44.6900","","1.100","44.50083333","1","-124.71194444","4.6745","13.4321","","1.4816","1","Satisfactory","Video Study","33.9998","180509","175109","0","6.8627","","200905010017","","175.980","Ms. Julie"
"1.381641117340","2009","20090607","202.6303","43.7100","","22.604","44.52083333","1","-124.62361111","4.7107","13.2460","","","1","Satisfactory","Video Study","","192858","191346","0","6.7533","","200905010018","","438.250","Ms. Julie"
"1.333807618500","2009","20090605","64.1010","35.9600","","60.630","44.54666667","1","-124.20750000","5.4274","12.3375","","","1","Satisfactory","Video Study","","140901","135507","0","7.1950","","200905010300","","130.170","Ms. Julie"
"1.258254502400","2009","20090605","60.0140","33.9700","","156.690","44.57361111","1","-124.20805556","4.8727","11.7860","","1.3380","1","Satisfactory","Video Study","33.8602","155030","153536","0","7.3011","","200905010301","","95.850","Ms. Julie"
"1.709992621920","2010","20100706","628.5519","","","50.258","35.08777778","4","-121.31916667","4.7898","13.7104","","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","084121","082427","0","5.3473","","201003017144","","130.020","Noahs Ark"
"1.243613204875","2010","20100706","199.4744","","","219.119","35.31194444","4","-121.02722222","5.2647","11.9365","","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","114452","112758","0","9.1252","","201003017145","","21.160","Noahs Ark"
"1.557339809310","2010","20100706","230.8880","40.0700","","29.292","35.40027778","4","-121.07750000","4.5018","13.0635","13.818","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","133138","131226","0","8.7416","","201003017146","","7.860","Noahs Ark"
"1.793943299327","2010","20100706","122.1851","39.6100","","140.550","35.47138889","4","-121.10444444","4.7018","12.9319","","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","144049","142331","0","9.4415","","201003017147","","629.930","Noahs Ark"
"1.800560167400","2010","20100707","199.3043","42.8700","","60.657","35.47750000","4","-121.12944444","4.7889","13.5400","","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","071215","065457","0","9.0218","","201003017148","","111.520","Noahs Ark"
"1.564796277440","2010","20100707","421.2134","40.0600","","241.105","35.42638889","4","-121.25333333","4.9577","12.9712","154.186","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","091809","090057","0","6.8948","","201003017149","","503.309","Noahs Ark"
"1.550369690100","2010","20100711","182.0881","36.8600","","22.697","34.73638889","5","-120.86750000","4.9018","12.1038","67.829","1.1694","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1412","064101","062249","0","8.9077","","201003017150","","128.895","Noahs Ark"
"1.554276212750","2010","20100711","275.1377","39.6200","","67.308","34.64527778","5","-120.87388889","4.8750","12.7625","26.142","1.0171","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1916","075815","073945","0","8.3469","","201003017151","","274.015","Noahs Ark"
"1.784376513000","2010","20100711","818.7327","45.1600","","87.756","34.23527778","5","-120.85000000","4.5756","13.5900","140.123","0.2989","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4132","113024","111124","0","4.6846","","201003017152","","314.870","Noahs Ark"
"1.904244267915","2009","20090913","540.4528","50.5600","","10.789","43.42083333","2","-124.81611111","4.7455","14.9545","15.161","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","100257","094457","0","5.2608","","200903018064","","265.420","Raven"
"","2011","20110903","69.3310","","","","44.85861111","1","-124.15638889","","","","0.7516","2","Satisfactory","Hypoxia Study","33.8695","092018","091908","0","7.3842","","201107008046","","","Excalibur"
"1.665641610930","2009","20090913","651.5719","45.9000","","27.104","43.32916667","2","-124.90722222","4.5636","14.3242","4.097","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","144733","143127","0","4.6989","","200903018066","","133.870","Raven"
"1.470290332423","2009","20090913","196.6007","45.9700","","17.630","43.27416667","2","-124.70277778","4.8465","13.9801","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","171247","165729","0","8.1049","","200903018067","","353.690","Raven"
"1.395678480768","2009","20090914","62.4329","36.7900","","68.350","42.94166667","2","-124.56222222","5.2700","12.3282","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","071645","065951","0","8.4349","","200903018068","","9.200","Raven"
"1.490203917312","2009","20090914","84.5593","40.9500","","103.080","42.92666667","2","-124.62194444","5.6267","12.8568","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","082843","081213","0","8.2274","","200903018069","","35.340","Raven"
"1.697403087009","2009","20090914","195.9171","46.9400","","75.460","42.60000000","2","-124.70111111","5.3052","14.2369","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","135736","134024","0","8.3306","","200903018070","","201.270","Raven"
"2.238902933422","2010","20100711","799.0758","49.2200","","70.982","34.24527778","5","-120.82527778","4.1780","14.1563","24.055","0.3112","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4151","135941","133705","0","4.6072","","201003017153","","330.710","Noahs Ark"
"1.608842299218","2010","20100711","412.8558","37.7200","","25.590","34.02472222","5","-120.55666667","5.2596","12.0351","","0.6532","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2458","183902","182044","0","7.0313","","201003017154","","274.150","Noahs Ark"
"1.860449421322","2010","20100712","150.5706","39.3000","","63.360","33.76944444","5","-120.00305556","5.4107","13.2029","","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","070950","065208","0","8.9097","","201003017155","","113.780","Noahs Ark"
"1.353120474420","2009","20091019","93.9444","","","1.100","32.97750000","5","-118.60638889","6.1115","11.8170","","","2","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","121339","115713","14644","10.8406","","200903018167","","15.950","Raven"
"1.287613236338","2009","20091019","293.9325","","","275.501","32.91083333","5","-118.60583333","5.3913","13.0702","16.135","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","101406","095842","0","8.5400","","200903018165","","1.760","Raven"
"1.594361130572","2009","20091019","514.2274","","","21.435","33.09027778","5","-118.71777778","5.1337","13.7716","17.583","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","134751","133057","0","6.8262","","200903018168","","42.170","Raven"
"1.604927904645","2009","20091019","821.4478","","","16.710","33.24805556","5","-118.10333333","4.6702","13.3055","13.600","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","175942","174048","0","4.8327","","200903018169","","69.080","Raven"
"1.555450451696","2009","20091020","242.8297","","","66.350","32.65833333","5","-117.37750000","4.3275","14.3938","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","071342","065806","0","8.7864","","200903018170","","32.880","Raven"
"1.562097958236","2009","20091020","838.5456","39.6900","","9.240","33.09722222","5","-117.79833333","4.5817","12.8892","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","115108","113408","0","4.5585","","200903018171","","61.040","Raven"
"1.643104212900","2009","20091020","851.4946","44.5000","","27.920","33.20305556","5","-117.93666667","4.6755","13.3962","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","135746","133934","0","4.7976","","200903018172","","67.360","Raven"
"2.316260826462","2010","20100523","819.7778","46.0200","","7.930","45.17944444","1","-124.93361111","4.2382","13.7478","","0.2318","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.3426","065756","063556","0","4.0499","","201003017001","","100.770","Noahs Ark"
"2.464300602000","2010","20100523","713.0838","50.0700","","21.840","45.26777778","1","-124.81916667","4.3000","15.0750","","0.2289","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.3063","102814","100602","0","4.2349","","201003017002","","142.700","Noahs Ark"
"1.417294465496","2010","20100712","1013.4502","30.1000","","21.600","33.63472222","5","-120.22361111","5.9160","10.4273","","0.4475","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4699","101104","094934","0","3.9948","","201003017156","","42.790","Noahs Ark"
"1.622059022800","2010","20100712","207.2497","40.0900","","73.451","33.65027778","5","-119.83888889","4.8146","13.1870","","0.9079","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2417","133927","132151","0","8.1564","","201003017157","","648.510","Noahs Ark"
"1.483403360112","2010","20100712","401.3406","39.7800","","65.690","33.58333333","5","-119.83750000","4.9522","12.8652","","0.6306","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2534","185149","183401","0","7.1490","","201003017159","","90.730","Noahs Ark"
"2.571865421031","2010","20100713","1070.3550","43.1300","","158.370","33.13750000","5","-119.94222222","4.4842","14.1657","","0.4872","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4837","101013","094437","0","3.8069","","201003017162","","84.570","Noahs Ark"
"1.818273493030","2010","20100713","553.8446","40.3900","","12.117","32.80972222","5","-120.18111111","5.2188","12.9854","7.366","0.2512","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.3213","192908","191126","0","5.7204","","201003017163","","77.470","Noahs Ark"
"2.009638266444","2010","20101004","197.7850","","","182.590","34.64888889","4","-120.84611111","4.8276","13.6116","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","104302","102332","0","8.9380","","201003018152","","276.050","Raven"
"1.549089829280","2009","20091022","758.9428","49.9700","","1.020","33.94194444","5","-119.21777778","4.7485","14.5306","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","102945","101309","0","5.3493","","200903018179","","2.160","Raven"
"1.583420270211","2009","20091022","570.1401","50.1200","","12.000","33.93611111","5","-119.39916667","4.7736","14.4779","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","131127","125421","0","6.1727","","200903018180","","105.400","Raven"
"1.480269770016","2009","20091022","87.5527","40.2100","","2.440","33.95000000","5","-119.66666667","5.5000","12.7319","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","151736","150106","0","10.3723","","200903018181","","44.270","Raven"
"1.506143713929","2009","20091023","279.0675","46.1500","","14.806","34.38250000","5","-120.08611111","4.6644","13.9103","146.490","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","072609","071051","0","9.1097","","200903018182","","25.560","Raven"
"1.416436678510","2009","20091023","272.3249","45.8300","","23.282","34.35166667","5","-120.37055556","5.1135","13.7515","62.896","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","092356","090844","0","8.9633","","200903018183","","14.660","Raven"
"1.426858846544","2009","20091023","599.5993","51.0100","","69.943","34.42805556","5","-120.76805556","4.9071","14.7794","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","121301","115737","0","5.7212","","200903018184","","403.920","Raven"
"1.784766207180","2009","20091024","129.3628","","","32.180","35.11722222","5","-120.87194444","5.2164","13.1044","1.880","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","073630","071642","0","10.8793","","200903018185","","75.630","Raven"
"1.761495448812","2009","20091024","95.4043","43.0700","","17.000","35.16416667","5","-120.88000000","5.0122","13.4076","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","090823","084941","0","11.3221","","200903018186","","35.230","Raven"
"1.732678486754","2010","20100523","500.6048","44.3400","","24.150","45.30277778","1","-124.68444444","4.8427","14.4286","","0.5045","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1452","193144","191420","0","5.0609","","201003010005","","119.970","Ms. Julie"
"1.997263515390","2010","20100523","496.3574","45.6200","","15.220","45.33500000","1","-124.69083333","4.4169","14.1306","","0.4918","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1498","131136","125142","0","5.0511","","201003017003","","134.640","Noahs Ark"
"1.910250164240","2010","20100523","562.0854","46.3500","","46.700","45.46333333","1","-124.75750000","4.3000","14.3344","","0.3972","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1873","154851","152945","0","4.8255","","201003017004","","86.860","Noahs Ark"
"1.661380043988","2010","20100524","899.2832","39.7700","","26.090","45.84472222","1","-124.91222222","3.5929","13.2909","","0.2349","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.3750","061544","055726","0","3.8149","","201003017005","","54.900","Noahs Ark"
"1.880787035816","2010","20100524","266.2419","45.6200","","21.140","45.90000000","1","-124.71972222","4.6212","13.9613","","1.3219","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0161","085216","083428","0","6.2266","","201003017006","","517.160","Noahs Ark"
"1.657813269000","2010","20100524","170.0129","37.8200","","6.940","46.30722222","1","-124.62111111","4.8345","12.2545","","1.7349","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9031","122455","120555","0","6.9576","","201003017007","","705.530","Noahs Ark"
"1.920884744520","2010","20100524","195.6331","44.2000","","59.554","46.68833333","1","-124.76555556","5.4543","13.5261","","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","192502","190520","0","6.9112","","201003017008","","414.100","Noahs Ark"
"2.156284528158","2010","20100525","659.9906","50.6000","","110.090","47.62833333","1","-125.18694444","4.4486","15.1194","","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","062309","060227","0","4.5202","","201003017009","","106.230","Noahs Ark"
"1.875844197600","2010","20100525","1043.2698","48.6100","","44.680","47.70972222","1","-125.44111111","4.9694","13.6859","","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","092809","090821","0","3.3878","","201003017010","","126.820","Noahs Ark"
"1.537221685662","2010","20100716","80.7701","39.5000","","139.850","33.29472222","5","-118.36361111","4.6906","13.0059","","3.6752","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.5412","163218","161430","0","10.7763","","201003017174","","24.060","Noahs Ark"
"1.614294284225","2010","20100717","108.2798","42.6400","","95.095","33.39277778","5","-118.50055556","4.5091","13.5725","31.884","2.6303","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8497","091231","085407","0","9.7413","","201003017175","","56.600","Noahs Ark"
"1.338749426000","2010","20100717","63.9107","35.7800","","633.110","33.75472222","5","-118.43861111","5.1442","12.1400","","2.5833","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.7166","152629","150947","0","10.4466","","201003017177","","51.500","Noahs Ark"
"1.845371854724","2010","20100717","193.3020","38.0000","","178.808","33.96388889","5","-118.63250000","4.9632","12.5596","193.345","0.9577","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2149","181128","175204","0","9.2060","","201003017178","","70.318","Noahs Ark"
"1.467368982200","2010","20100718","98.4352","34.8500","","33.524","34.00083333","5","-119.34666667","4.6184","11.9800","157.996","2.6075","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8541","061540","055752","0","9.9914","","201003017179","","284.732","Noahs Ark"
"1.592957159100","2010","20100718","82.1141","36.2900","","9.080","33.96777778","5","-119.59166667","5.1469","12.0860","","2.5071","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8841","152139","150409","0","9.7402","","201003017183","","51.730","Noahs Ark"
"1.911198543222","2010","20100718","196.5651","38.1700","","141.725","34.16555556","5","-119.49305556","4.3348","13.0714","28.868","1.1445","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2145","173346","171746","0","8.9511","","201003017184","","84.782","Noahs Ark"
"2.064897280010","2010","20100719","483.8912","42.9600","","0.840","34.24111111","5","-119.87277778","4.6550","13.6322","","","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","","063429","061505","0","6.6381","","201003017185","","11.360","Noahs Ark"
"1.715376300740","2010","20100719","467.8891","37.2800","","0.450","34.34055556","5","-120.16138889","4.9957","12.6020","","0.1529","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2441","111846","110128","0","6.7651","","201003017187","","15.730","Noahs Ark"
"1.724400409500","2010","20100719","192.9759","","","20.100","34.76611111","5","-120.87250000","4.5160","13.3500","6.400","0.9462","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1805","185724","183906","0","8.7015","","201003017189","","126.140","Noahs Ark"
"1.344000149500","2010","20100823","151.2777","33.0700","","38.790","46.33472222","1","-124.58416667","6.2773","11.1500","","1.1791","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9472","115621","114045","0","6.6524","","201003008011","","168.700","Excalibur"
"1.804773036960","2010","20100823","79.4239","42.8300","","179.110","46.32166667","1","-124.28916667","4.9050","13.5136","","2.1712","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8672","155411","153729","0","7.1821","","201003008013","","179.160","Excalibur"
"1.733324284200","2010","20100824","85.2634","40.6100","","7.370","47.06805556","1","-124.61250000","4.6654","13.1640","","1.5550","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8452","083016","081333","0","6.8489","","201003008014","","209.390","Excalibur"
"1.403369951451","2010","20100824","121.2505","34.9100","","25.071","47.15472222","1","-124.74750000","5.6494","11.7037","","1.4815","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8487","112432","110849","0","6.7718","","201003008015","","322.670","Excalibur"
